--- TRIGGERED ---
0.000,-0.002,0.972,2.197,1.038,-0.244
0.001,-0.001,0.970,2.136,1.038,-0.244
0.003,-0.005,0.971,2.197,0.977,-0.244
0.001,-0.003,0.972,2.380,0.977,-0.122
-0.000,-0.003,0.974,2.197,1.099,-0.183
0.002,-0.004,0.973,2.258,0.977,-0.305
0.001,-0.002,0.970,2.014,0.977,-0.305
0.000,-0.000,0.974,2.075,1.038,-0.366
-0.234,-0.394,1.344,-5.493,-8.423,42.358
-0.268,-0.219,1.098,-48.706,-25.757,-9.644
-0.095,-0.082,0.958,-35.034,-25.574,-86.365
-0.082,-0.101,0.976,-51.819,-6.592,-47.974
-0.118,-0.068,0.965,-40.588,-11.780,-13.611
-0.040,-0.042,1.133,-42.786,-17.700,0.000
0.072,0.312,1.213,-37.659,-53.467,8.972
-0.207,0.382,1.492,9.277,-77.698,-2.441
-0.261,0.299,1.580,28.015,-44.312,-22.217
-0.161,0.074,1.516,41.870,55.176,-47.791
-0.093,-0.062,1.381,45.288,118.835,-51.636
-0.031,-0.079,1.324,68.176,139.526,-53.223
-0.030,-0.059,1.262,80.872,138.184,-56.519
-0.043,-0.057,1.154,77.698,131.104,-44.006
-0.054,-0.078,1.093,53.528,131.653,-22.217
-0.013,-0.091,1.082,45.715,130.615,-13.855
0.066,-0.102,1.103,33.752,126.709,-9.888
0.134,-0.097,1.127,26.367,113.831,-2.502
0.184,-0.036,1.120,26.245,109.497,-3.174
0.187,-0.020,1.101,30.151,112.793,-4.944
0.200,-0.046,1.032,44.373,123.962,-10.376
0.248,-0.105,0.960,51.880,130.615,-10.193
0.284,-0.131,0.923,40.100,128.906,-0.366
Capture Finished. Ready for next fall.
--- TRIGGERED ---
0.697,0.180,-0.400,-5.981,-100.281,-128.296
0.226,0.048,-0.315,5.737,-135.803,-150.391
0.018,0.008,-0.149,34.302,-169.983,-128.662
0.256,-0.118,-0.245,41.565,-201.782,-85.388
0.090,-0.039,-0.201,23.254,-243.469,-56.763
-0.109,-0.008,-0.022,18.860,-252.258,-39.001
-0.108,-0.002,-0.002,18.860,-223.511,-34.485
-0.100,0.002,0.003,21.118,-169.250,-36.560
-0.094,-0.000,0.001,23.193,-148.010,-36.682
-0.081,-0.001,-0.001,24.719,-132.446,-34.668
-0.073,-0.006,-0.005,25.452,-124.451,-30.212
-0.058,-0.008,-0.010,23.987,-127.014,-13.000
-0.056,-0.010,-0.011,22.400,-137.024,-1.038
-0.060,-0.014,-0.011,19.775,-150.513,11.597
